Airport Code,Companyia aèria,Destinació,Estat,Info,Porta,Sortida,Terminal,Vol
CYZ,ScootAir CanadaSingapore Airlines,Singapore (SIN),previst,,,06:55,3,TR 397AC 5936SQ 8637
BCD,Cebu Pacific Air,General Santos (GES),en rutaretardat,,,04:0004:32,3,5J997
BCD,China AirlinesPhilippine Airlines,Taipei (TPE),en rutaretardat,,1-39,04:0004:09,1,CI 710PR 3194
BCD,Philippine AirlinesANAMalaysia Airlines,Bacolod (BCD),aterrat,,,04:05,2,PR 2129NH 5251MH 5915
BCD,Philippine AirlinesSaudia,Cagayan De Oro (CGY),cancel·lat,,,04:05,2,PR 1519SV 6816
BCD,Philippine AirlinesMalaysia AirlinesChina Airlines,Iloilo (ILO),aterrat,,,04:05,2,PR 2139MH 5991CI 8939
BCD,Philippine AirlinesSingapore AirlinesSaudia,Zamboanga (ZAM),aterrat,,,04:05,2,PR 2949SQ 5101SV 6810
BCD,Cebu Pacific Air,Cagayan De Oro (CGY),en rutaretardat,,,04:1004:41,3,5J383
BCD,AirAsia,Iloilo (ILO),aterrat,,,04:10,2,AK306
BCD,Philippine AirlinesANAMalaysia Airlines,Puerto Princesa (PPS),aterrat,,,04:15,2,PR 2781NH 5273MH 5998
BCD,Philippine AirlinesMalaysia AirlinesANA,Tacloban (TAC),aterrat,,,04:15,2,PR 2981MH 4656NH 5277
BCD,Cebu Pacific Air,Laoag (LAO),aterrat,,,04:20,3,5J404
BCD,Philippine AirlinesMalaysia AirlinesSingapore Airlines,Butuan (BXU),en rutaretardat,,,04:2504:59,2,PR 2967MH 4592SQ 5103
BCD,Cebu Pacific Air,Butuan (BXU),en rutaretardat,,,04:2504:52,3,5J785
BCD,Cebu Pacific Air,Bacolod (BCD),aterrat,,,04:30,3,5J473
BCD,AirAsia,Tòquio (NRT),en rutaretardat,,,04:3504:57,3,AK190
BCD,AirAsia,Tacloban (TAC),aterrat,,,04:35,2,AK322
BCD,Cebu Pacific Air,Cebu (CEB),en rutaretardat,,,04:4004:54,2,5J6497
BCD,Philippine AirlinesSingapore Airlines,Ozamis City (OZC),en rutaretardat,,,04:4005:02,2,PR 2889SQ 5093
BCD,Philippine AirlinesMalaysia AirlinesChina Airlines,Cebu (CEB),en rutaretardat,,,04:4504:58,2,PR 2835MH 5523CI 8919
BCD,AirSWIFT,El Nido (ENI),en rutaretardat,,,04:4504:55,2,T6110
BCD,Philippine Airlines,Cotabato (CBO),en rutaretardat,,,04:5005:06,2,PR2957
BCD,Cebu Pacific Air,Cagayan De Oro (CGY),en rutaretardat,,,04:5505:06,3,5J381
BCD,China Eastern Airlines,Xangai (PVG),en ruta,,,04:55,,MU7212
BCD,Philippine AirlinesSingapore Airlines,Roxas City (RXS),en ruta,,,04:55,2,PR 2203SQ 5071
BCD,Philippine Airlines,Dipolog (DPL),en rutaretardat,,,05:0005:11,2,PR2557
BCD,Philippine AirlinesANA,Tagbilaran (TAG),en ruta,,,05:00,2,PR 2771NH 5281
BCD,Cebu Pacific Air,Hanoi (HAN),en rutaretardat,,,05:0505:23,3,5J744
BCD,Cebu Pacific Air,Dumaguete (DGT),en ruta,,,05:10,3,5J625
BCD,AirSWIFT,El Nido (ENI),en ruta,,,05:15,2,T6112
BCD,Vietnam Airlines,Hanoi (HAN),en ruta,,,05:20,1,VN646
BCD,Cebu Pacific Air,Tacloban (TAC),en ruta,,,05:20,3,5J2901
BCD,Philippine AirlinesChina Airlines,Cebu (CEB),en ruta,,,05:25,2,PR 1845CI 8921
BCD,Cebu Pacific Air,Pagadian (PAG),en ruta,,,05:25,3,5J771
BCD,Cebu Pacific Air,Tagbilaran (TAG),en ruta,,,05:25,3,5J619
BCD,Wamos AirAir France,Abu Dhabi (AUH),previstretardat,,,05:3005:49,3,EB 447AF 4326
BCD,Cebu Pacific Air,Puerto Princesa (PPS),en ruta,,,05:30,3,5J633
BCD,Cebu Pacific Air,Hong Kong (HKG),en ruta,,,05:35,3,5J272
BCD,Philippine AirlinesSingapore Airlines,Singapore (SIN),en ruta,,,05:35,1,PR 511SQ 5057
BCD,Cebu Pacific Air,Davao (DVO),en ruta,,,05:40,3,5J961
BCD,AirAsia,Puerto Princesa (PPS),en ruta,,,05:40,2,AK426
BCD,AirAsia,Caticlan (MPH),previst,,,05:45,2,AK215
BCD,EVA Air,Taipei (TPE),previst,,8-15,05:45,1,BR262
BCD,Cebu Pacific Air,Tòquio (NRT),previst,,,05:50,3,5J5054
BCD,Cebu Pacific Air,Singapore (SIN),previst,,,05:50,3,5J817
BCD,Cebu Pacific Air,Cebu (CEB),previst,,,05:55,3,5J561
BCD,AirAsia,Cebu (CEB),aterrat,,,05:55,2,AK763
BCD,AirSWIFT,El Nido (ENI),previst,,,05:55,2,T6114
BCD,Philippine AirlinesMalaysia Airlines,General Santos (GES),previst,,,06:00,2,PR 453MH 5955
BCD,Cebu Pacific Air,Zamboanga (ZAM),previst,,,06:00,3,5J851
BCD,Philippine AirlinesMalaysia AirlinesChina Airlines,Davao (DVO),previst,,,06:05,2,PR 2811MH 5561CI 8901
BCD,Cebu Pacific Air,Iloilo (ILO),previst,,,06:05,3,5J2267
BCD,Cebu Pacific Air,Puerto Princesa (PPS),previst,,,06:05,3,5J635
BCD,Cebu Pacific Air,Roxas City (RXS),previst,,,06:10,3,5J373
BCD,Philippine Airlines,Busuanga (USU),previst,,,06:10,2,PR2961
BCD,Philippine Airlines,Catarman (CRM),previst,,,06:15,2,PR2079
BCD,Cebu Pacific Air,Tuguegarao (TUG),previst,,,06:15,3,5J504
BCD,Philippine AirlinesSingapore Airlines,Basco (BSO),previst,,,06:20,2,PR 2932SQ 5100
BCD,Cebu Pacific Air,San Jose (SJI),previst,,,06:20,3,5J513
BCD,Air China LTD,Pequín (PEK),previst,,2,06:25,1,CA180
BCD,Cebgo,Busuanga (USU),previst,,,06:25,2,DG6055
BCD,,Cebu (CEB),previst,,,06:30,,
BCD,RUS Aviation,Cebu (CEB),previst,,,06:30,4,R4853
BCD,Philippine AirlinesChina Airlines,Taipei (TPE),previstretardat,,,06:3008:35,1,PR 890CI 9806
BCD,Cebu Pacific Air,Dipolog (DPL),previst,,,06:35,3,5J703
BCD,Philippine AirlinesANA,Nagoya (NGO),previst,,,06:35,1,PR 438NH 5326
BCD,AirAsia,Tacloban (TAC),previst,,,06:35,2,AK320
BCD,Philippine Airlines,Caticlan (MPH),previst,,,06:40,2,PR2035
BCD,Cebu Pacific Air,Nagoya (NGO),previst,,,06:40,3,5J5038
BCD,Cebu Pacific Air,Cagayan De Oro (CGY),previst,,,06:45,3,5J395
BCD,AirAsia,Caticlan (MPH),previst,,,06:45,2,AK211
BCD,Malaysia AirlinesPhilippine AirlinesFirefly,Kuala Lumpur (KUL),previst,,,06:50,1,MH 805PR 3495FY 7353
BCD,Cebu Pacific Air,Taipei (TPE),previst,,,06:50,3,5J312
BCD,Jetstar Asia,Osaka (KIX),previst,,,06:55,3,3K763
BCD,Philippine Airlines,Pequín (PEK),previst,,,06:55,1,PR358
BCD,ScootAir CanadaSingapore Airlines,Singapore (SIN),previst,,,06:55,3,TR 397AC 5936SQ 8637
CEB,DHL Air,Hong Kong (HKG),aterrat,,,22:15,,D0681
CEB,Cathay Pacific,Hong Kong (HKG),aterrat,,B3,22:20,1,CX469
CEB,China AirlinesAir Europa,Frankfurt del Main (FRA),en rutaretardat,,A4,22:2522:58,1,CI 61UX 3003
CEB,EVA AirThai Airways InternationalAir India,Bangkok (BKK),aterrat,,C4,22:30,2,BR 61TG 6313AI 7061
CEB,China Airlines,Hong Kong (HKG),aterrat,,D3,22:30,1,CI607
CEB,China AirlinesBangkok Airways,Bangkok (BKK),aterrat,,A2,22:40,1,CI 837PG 4906
CEB,China Airlines,Xangai (PVG),aterrat,,514,22:45,,CI5897
CEB,China AirlinesPhilippine Airlines,Manila (MNL),aterrat,,A6,22:50,1,CI 709PR 3195
CEB,China Airlines,Hong Kong (HKG),previstretardat,,504,23:0007:05,,CI5821
CEB,EVA AirThai Airways International,Seattle (SEA),en rutaretardat,,C5,23:0023:44,2,BR 24TG 6240
CEB,Emirates,Dubai (DXB),en rutaretardat,,D6,23:0523:20,2,EK367
CEB,EVA Air,Milà (MXP),en rutaretardat,,C1,23:1523:38,2,BR95
CEB,EVA Air,Xangai (PVG),aterrat,,,23:15,2,BR672
CEB,EVA Air,Xiamen (XMN),aterrat,,,23:15,2,BR6311
CEB,EVA Air,París (CDG),en rutaretardat,,C7,23:3000:03,2,BR87
CEB,China AirlinesQantas,Melbourne (MEL),en rutaretardat,,D9,23:3000:30,2,CI 57QF 8728
CEB,China Airlines,Praga (PRG),en rutaretardat,,11,23:3023:55,1,CI67
CEB,China Airlines,Seattle (SEA),en rutaretardat,,D5,23:3000:35,2,CI22
CEB,China AirlinesDelta Air Lines,San Francisco (SFO),en rutaretardat,,D7,23:3000:30,2,CI 4DL 7725
CEB,China AirlinesKLMQantas,Sydney (SYD),en rutaretardat,,A8,23:3023:59,2,CI 51KL 4991QF 8730
CEB,EVA AirThai Airways InternationalAir Canada,Vancouver (YVR),en rutaretardat,,C8,23:3023:57,2,BR 10TG 6274AC 6546
CEB,China AirlinesVietnam Airlines,Vancouver (YVR),en rutaretardat,,D4,23:3500:35,2,CI 32VN 3004
CEB,EVA AirThai Airways International,Seattle (SEA),en rutaretardat,,C9,23:4000:13,2,BR 26TG 6262
CEB,EVA AirSA AVIANCAThai Airways InternationalCopa Airlines,San Francisco (SFO),en rutaretardat,,C6,23:4000:15,2,BR 28AV 4507TG 6254CM 8013
CEB,ScootSingapore AirlinesSingapore Airlines,Singapore (SIN),aterrat,,B7,23:40,1,TR 893SQ 8385SQ 8385
CEB,China AirlinesVietnam AirlinesDelta Air Lines,Los Angeles (LAX),en rutaretardat,,D2,23:5000:48,2,CI 8VN 3002DL 7735
CEB,China AirlinesQantas,Brisbane (BNE),en rutaretardat,,A7,23:5500:46,2,CI 53QF 8726
CEB,EVA AirSA AVIANCAThai Airways InternationalCopa Airlines,Los Angeles (LAX),en rutaretardat,,C3,23:5500:17,2,BR 16AV 4501TG 6246CM 8010
CEB,Starlux,San Francisco (SFO),en ruta,,D8,00:05,2,JX12
CEB,EVA Air,Canton (CAN),aterrat,,,00:10,,BR6327
CEB,Tigerair Taiwan,Tòquio (HND),aterrat,,B1R,00:10,1,IT216
CEB,Starlux,Los Angeles (LAX),en rutaretardat,,D1,00:1000:55,2,JX2
CEB,China Airlines,Xiamen (XMN),desconegut,,,00:10,,CI5991
CEB,AirAsia X,Kuala Lumpur (KUL),aterrat,,B5,00:15,1,D7379
CEB,China Airlines,New Delhi (DEL),desconegut,,,01:00,,CI5637
CEB,Jin Air,Daegu (TAE),aterrat,,3,01:50,1,LJ756
CEB,Peach Aviation,Nagoya (NGO),aterrat,,B9,01:55,1,MM722
CEB,ScootSingapore AirlinesSingapore Airlines,Singapore (SIN),en rutaretardat,,B7,01:5502:07,1,TR 871SQ 8575SQ 8575
CEB,T'Way Air,Daegu (TAE),aterrat,,A3,02:00,1,TW 664H1 5889
CEB,Peach Aviation,Tòquio (NRT),aterrat,,A6,02:10,1,MM620
CEB,AirAsia,Manila (MNL),aterrat,,D2,02:15,1,AK129
CEB,Cebu Pacific Air,Manila (MNL),aterrat,,D1,02:15,1,5J311
CEB,China Airlines,Anchorage (ANC),en rutaretardat,,,02:3002:40,,CI5322
CEB,China Airlines,Dubai (DWC),en rutaretardat,,515,02:3003:18,,CI5521
CEB,Jetstar,Osaka (KIX),aterrat,,B5,02:30,1,JQ50
CEB,Jetstar,Tòquio (NRT),aterrat,,B6,02:40,1,JQ12
CEB,Jin Air,Busan (PUS),aterrat,,"2,3",02:40,1,LJ752
CEB,EASTAR JET,Jeju (CJU),aterrat,,A5,02:50,1,ZE886
CEB,Jeju Air,Busan (PUS),aterrat,,7,02:50,1,7C6154
CEB,Jeju Air,Busan (PUS),aterrat,,,02:50,1,7C 6156H1 9977
CEB,EASTAR JET,Busan (PUS),aterrat,,A2,03:05,1,ZE984
CEB,China Cargo,Xangai (PVG),aterrat,,,03:10,,CK262
CEB,UPS Airlines,Anchorage (ANC),en rutaretardat,,,03:2003:29,,5X61
CEB,Longhao Airlines,Canton (CAN),desconegut,,,03:40,,GI4038
CEB,EVA Air,Bangkok (BKK),desconegut,,,03:50,,BR6001
CEB,Hong Kong Air Cargo,Hong Kong (HKG),desconegut,,,04:20,,RH4569
CEB,China Airlines,Osaka (KIX),desconegut,,,04:30,,CI5148
CEB,Suparna Airlines,Canton (CAN),en ruta,,,04:40,,Y87936
CEB,Suparna Airlines,Canton (CAN),en ruta,,,05:25,,Y87912
CEB,China Airlines,Busan (PUS),previst,,A4,06:00,1,CI190
CEB,VietJet AirFlexFlight,Ho Chi Minh City (SGN),previstretardat,,B1R,06:1006:30,1,VJ 841A1 2841H1 4047W2 4841
CEB,Tigerair Taiwan,Fukuoka (FUK),previst,,A2,06:15,1,IT240
CEB,Tigerair Taiwan,Sapporo (CTS),previst,,B4,06:20,1,IT234
CEB,Starlux,Osaka (UKB),previst,,B1R,06:20,1,JX834
CEB,China Airlines,Penang (PEN),previst,,,06:25,,CI6595
CEB,EVA AirAir New ZealandANAThai Airways International,Osaka (KIX),previst,,C9,06:30,2,BR 178NZ 4928NH 5834TG 6354
CEB,EVA Air,Kuala Lumpur (KUL),previst,,B8,06:30,2,BR217
CEB,EVA AirAir New ZealandANAThai Airways International,Komatsu (KMQ),previst,,D7,06:35,2,BR 158NZ 4920NH 5820TG 6376
CEB,Tigerair Taiwan,Tòquio (NRT),previst,,B1R,06:35,1,IT200
CEB,Tigerair Taiwan,Osaka (KIX),previst,,B3,06:40,1,IT210
CEB,ScootSingapore AirlinesSingapore Airlines,Tòquio (NRT),previst,,B5,06:45,1,TR 876SQ 8646SQ 8646
CEB,EVA AirAir New ZealandANAThai Airways InternationalTurkish Airlines,Okinawa (OKA),previst,,C5R,06:45,2,BR 112NZ 4907NH 5836TG 6332TK 9454
CEB,Tigerair Taiwan,Jeju (CJU),previst,,A3,06:50,1,IT654
CEB,China AirlinesHawaiian AirlinesJet Linx Aviation,Fukuoka (FUK),previst,,D8,06:50,2,CI 110HA 2540JL 5126
CEB,EVA AirAir New ZealandThai Airways InternationalANA,Matsuyama (MYJ),previst,,C10,06:50,2,BR 110NZ 4942TG 6294NH 6611
CEB,Tigerair Taiwan,Okinawa (OKA),previst,,B1,06:50,1,IT230
CEB,Starlux,Jakarta (CGK),previst,,B2,06:55,1,JX761
CEB,Starlux,Luzon Island (CRK),previst,,B7,06:55,2,JX789
CEB,EVA AirAir New ZealandANAThai Airways International,Sapporo (CTS),previst,,C5R,06:55,2,BR 166NZ 4924NH 5838TG 6366
CGM,Cebu Pacific Air,Cebu (CEB),previst,,,09:00,,5J6694
LAO,Cebu Pacific Air,General Santos (GES),en rutaretardat,,,04:0004:32,3,5J997
LAO,China AirlinesPhilippine Airlines,Taipei (TPE),en rutaretardat,,1-39,04:0004:09,1,CI 710PR 3194
LAO,Philippine AirlinesANAMalaysia Airlines,Bacolod (BCD),aterrat,,,04:05,2,PR 2129NH 5251MH 5915
LAO,Philippine AirlinesSaudia,Cagayan De Oro (CGY),cancel·lat,,,04:05,2,PR 1519SV 6816
LAO,Philippine AirlinesMalaysia AirlinesChina Airlines,Iloilo (ILO),aterrat,,,04:05,2,PR 2139MH 5991CI 8939
LAO,Philippine AirlinesSingapore AirlinesSaudia,Zamboanga (ZAM),aterrat,,,04:05,2,PR 2949SQ 5101SV 6810
LAO,Cebu Pacific Air,Cagayan De Oro (CGY),en rutaretardat,,,04:1004:41,3,5J383
LAO,AirAsia,Iloilo (ILO),aterrat,,,04:10,2,AK306
LAO,Philippine AirlinesANAMalaysia Airlines,Puerto Princesa (PPS),aterrat,,,04:15,2,PR 2781NH 5273MH 5998
LAO,Philippine AirlinesMalaysia AirlinesANA,Tacloban (TAC),aterrat,,,04:15,2,PR 2981MH 4656NH 5277
LAO,Cebu Pacific Air,Laoag (LAO),aterrat,,,04:20,3,5J404
LAO,Philippine AirlinesMalaysia AirlinesSingapore Airlines,Butuan (BXU),en rutaretardat,,,04:2504:59,2,PR 2967MH 4592SQ 5103
LAO,Cebu Pacific Air,Butuan (BXU),en rutaretardat,,,04:2504:52,3,5J785
LAO,Cebu Pacific Air,Bacolod (BCD),aterrat,,,04:30,3,5J473
LAO,AirAsia,Tòquio (NRT),en rutaretardat,,,04:3504:57,3,AK190
LAO,AirAsia,Tacloban (TAC),aterrat,,,04:35,2,AK322
LAO,Cebu Pacific Air,Cebu (CEB),en rutaretardat,,,04:4004:54,2,5J6497
LAO,Philippine AirlinesSingapore Airlines,Ozamis City (OZC),en rutaretardat,,,04:4005:02,2,PR 2889SQ 5093
LAO,Philippine AirlinesMalaysia AirlinesChina Airlines,Cebu (CEB),en rutaretardat,,,04:4504:58,2,PR 2835MH 5523CI 8919
LAO,AirSWIFT,El Nido (ENI),en rutaretardat,,,04:4504:55,2,T6110
LAO,Philippine Airlines,Cotabato (CBO),en rutaretardat,,,04:5005:06,2,PR2957
LAO,Cebu Pacific Air,Cagayan De Oro (CGY),en rutaretardat,,,04:5505:06,3,5J381
LAO,China Eastern Airlines,Xangai (PVG),en ruta,,,04:55,,MU7212
LAO,Philippine AirlinesSingapore Airlines,Roxas City (RXS),en ruta,,,04:55,2,PR 2203SQ 5071
LAO,Philippine Airlines,Dipolog (DPL),en rutaretardat,,,05:0005:11,2,PR2557
LAO,Philippine AirlinesANA,Tagbilaran (TAG),en ruta,,,05:00,2,PR 2771NH 5281
LAO,Cebu Pacific Air,Hanoi (HAN),en rutaretardat,,,05:0505:23,3,5J744
LAO,Cebu Pacific Air,Dumaguete (DGT),en ruta,,,05:10,3,5J625
LAO,AirSWIFT,El Nido (ENI),en ruta,,,05:15,2,T6112
LAO,Vietnam Airlines,Hanoi (HAN),en ruta,,,05:20,1,VN646
LAO,Cebu Pacific Air,Tacloban (TAC),en ruta,,,05:20,3,5J2901
LAO,Philippine AirlinesChina Airlines,Cebu (CEB),en ruta,,,05:25,2,PR 1845CI 8921
LAO,Cebu Pacific Air,Pagadian (PAG),en ruta,,,05:25,3,5J771
LAO,Cebu Pacific Air,Tagbilaran (TAG),en ruta,,,05:25,3,5J619
LAO,Wamos AirAir France,Abu Dhabi (AUH),previstretardat,,,05:3005:49,3,EB 447AF 4326
LAO,Cebu Pacific Air,Puerto Princesa (PPS),en ruta,,,05:30,3,5J633
LAO,Cebu Pacific Air,Hong Kong (HKG),en ruta,,,05:35,3,5J272
LAO,Philippine AirlinesSingapore Airlines,Singapore (SIN),en ruta,,,05:35,1,PR 511SQ 5057
LAO,Cebu Pacific Air,Davao (DVO),en ruta,,,05:40,3,5J961
LAO,AirAsia,Puerto Princesa (PPS),en ruta,,,05:40,2,AK426
LAO,AirAsia,Caticlan (MPH),previst,,,05:45,2,AK215
LAO,EVA Air,Taipei (TPE),previst,,8-15,05:45,1,BR262
LAO,Cebu Pacific Air,Tòquio (NRT),previst,,,05:50,3,5J5054
LAO,Cebu Pacific Air,Singapore (SIN),previst,,,05:50,3,5J817
LAO,Cebu Pacific Air,Cebu (CEB),previst,,,05:55,3,5J561
LAO,AirAsia,Cebu (CEB),aterrat,,,05:55,2,AK763
LAO,AirSWIFT,El Nido (ENI),previst,,,05:55,2,T6114
LAO,Philippine AirlinesMalaysia Airlines,General Santos (GES),previst,,,06:00,2,PR 453MH 5955
LAO,Cebu Pacific Air,Zamboanga (ZAM),previst,,,06:00,3,5J851
LAO,Philippine AirlinesMalaysia AirlinesChina Airlines,Davao (DVO),previst,,,06:05,2,PR 2811MH 5561CI 8901
LAO,Cebu Pacific Air,Iloilo (ILO),previst,,,06:05,3,5J2267
LAO,Cebu Pacific Air,Puerto Princesa (PPS),previst,,,06:05,3,5J635
LAO,Cebu Pacific Air,Roxas City (RXS),previst,,,06:10,3,5J373
LAO,Philippine Airlines,Busuanga (USU),previst,,,06:10,2,PR2961
LAO,Philippine Airlines,Catarman (CRM),previst,,,06:15,2,PR2079
LAO,Cebu Pacific Air,Tuguegarao (TUG),previst,,,06:15,3,5J504
LAO,Philippine AirlinesSingapore Airlines,Basco (BSO),previst,,,06:20,2,PR 2932SQ 5100
LAO,Cebu Pacific Air,San Jose (SJI),previst,,,06:20,3,5J513
LAO,Air China LTD,Pequín (PEK),previst,,2,06:25,1,CA180
LAO,Cebgo,Busuanga (USU),previst,,,06:25,2,DG6055
LAO,,Cebu (CEB),previst,,,06:30,,
LAO,RUS Aviation,Cebu (CEB),previst,,,06:30,4,R4853
LAO,Philippine AirlinesChina Airlines,Taipei (TPE),previstretardat,,,06:3008:35,1,PR 890CI 9806
LAO,Cebu Pacific Air,Dipolog (DPL),previst,,,06:35,3,5J703
LAO,Philippine AirlinesANA,Nagoya (NGO),previst,,,06:35,1,PR 438NH 5326
LAO,AirAsia,Tacloban (TAC),previst,,,06:35,2,AK320
LAO,Philippine Airlines,Caticlan (MPH),previst,,,06:40,2,PR2035
LAO,Cebu Pacific Air,Nagoya (NGO),previst,,,06:40,3,5J5038
LAO,Cebu Pacific Air,Cagayan De Oro (CGY),previst,,,06:45,3,5J395
LAO,AirAsia,Caticlan (MPH),previst,,,06:45,2,AK211
LAO,Malaysia AirlinesPhilippine AirlinesFirefly,Kuala Lumpur (KUL),previst,,,06:50,1,MH 805PR 3495FY 7353
LAO,Cebu Pacific Air,Taipei (TPE),previst,,,06:50,3,5J312
LAO,Jetstar Asia,Osaka (KIX),previst,,,06:55,3,3K763
LAO,Philippine Airlines,Pequín (PEK),previst,,,06:55,1,PR358
LAO,ScootAir CanadaSingapore Airlines,Singapore (SIN),previst,,,06:55,3,TR 397AC 5936SQ 8637
TAG,Cebu Pacific Air,General Santos (GES),en rutaretardat,,,04:0004:32,3,5J997
TAG,China AirlinesPhilippine Airlines,Taipei (TPE),en rutaretardat,,1-39,04:0004:09,1,CI 710PR 3194
TAG,Philippine AirlinesANAMalaysia Airlines,Bacolod (BCD),aterrat,,,04:05,2,PR 2129NH 5251MH 5915
TAG,Philippine AirlinesSaudia,Cagayan De Oro (CGY),cancel·lat,,,04:05,2,PR 1519SV 6816
TAG,Philippine AirlinesMalaysia AirlinesChina Airlines,Iloilo (ILO),aterrat,,,04:05,2,PR 2139MH 5991CI 8939
TAG,Philippine AirlinesSingapore AirlinesSaudia,Zamboanga (ZAM),aterrat,,,04:05,2,PR 2949SQ 5101SV 6810
TAG,Cebu Pacific Air,Cagayan De Oro (CGY),en rutaretardat,,,04:1004:41,3,5J383
TAG,AirAsia,Iloilo (ILO),aterrat,,,04:10,2,AK306
TAG,Philippine AirlinesANAMalaysia Airlines,Puerto Princesa (PPS),aterrat,,,04:15,2,PR 2781NH 5273MH 5998
TAG,Philippine AirlinesMalaysia AirlinesANA,Tacloban (TAC),aterrat,,,04:15,2,PR 2981MH 4656NH 5277
TAG,Cebu Pacific Air,Laoag (LAO),aterrat,,,04:20,3,5J404
TAG,Philippine AirlinesMalaysia AirlinesSingapore Airlines,Butuan (BXU),en rutaretardat,,,04:2504:59,2,PR 2967MH 4592SQ 5103
TAG,Cebu Pacific Air,Butuan (BXU),en rutaretardat,,,04:2504:52,3,5J785
TAG,Cebu Pacific Air,Bacolod (BCD),aterrat,,,04:30,3,5J473
TAG,AirAsia,Tòquio (NRT),en rutaretardat,,,04:3504:57,3,AK190
TAG,AirAsia,Tacloban (TAC),aterrat,,,04:35,2,AK322
TAG,Cebu Pacific Air,Cebu (CEB),en rutaretardat,,,04:4004:54,2,5J6497
TAG,Philippine AirlinesSingapore Airlines,Ozamis City (OZC),en rutaretardat,,,04:4005:02,2,PR 2889SQ 5093
TAG,Philippine AirlinesMalaysia AirlinesChina Airlines,Cebu (CEB),en rutaretardat,,,04:4504:58,2,PR 2835MH 5523CI 8919
TAG,AirSWIFT,El Nido (ENI),en rutaretardat,,,04:4504:55,2,T6110
TAG,Philippine Airlines,Cotabato (CBO),en rutaretardat,,,04:5005:06,2,PR2957
TAG,Cebu Pacific Air,Cagayan De Oro (CGY),en rutaretardat,,,04:5505:06,3,5J381
TAG,China Eastern Airlines,Xangai (PVG),en ruta,,,04:55,,MU7212
TAG,Philippine AirlinesSingapore Airlines,Roxas City (RXS),en ruta,,,04:55,2,PR 2203SQ 5071
TAG,Philippine Airlines,Dipolog (DPL),en rutaretardat,,,05:0005:11,2,PR2557
TAG,Philippine AirlinesANA,Tagbilaran (TAG),en ruta,,,05:00,2,PR 2771NH 5281
TAG,Cebu Pacific Air,Hanoi (HAN),en rutaretardat,,,05:0505:23,3,5J744
TAG,Cebu Pacific Air,Dumaguete (DGT),en ruta,,,05:10,3,5J625
TAG,AirSWIFT,El Nido (ENI),en ruta,,,05:15,2,T6112
TAG,Vietnam Airlines,Hanoi (HAN),en ruta,,,05:20,1,VN646
TAG,Cebu Pacific Air,Tacloban (TAC),en ruta,,,05:20,3,5J2901
TAG,Philippine AirlinesChina Airlines,Cebu (CEB),en ruta,,,05:25,2,PR 1845CI 8921
TAG,Cebu Pacific Air,Pagadian (PAG),en ruta,,,05:25,3,5J771
TAG,Cebu Pacific Air,Tagbilaran (TAG),en ruta,,,05:25,3,5J619
TAG,Wamos AirAir France,Abu Dhabi (AUH),previstretardat,,,05:3005:49,3,EB 447AF 4326
TAG,Cebu Pacific Air,Puerto Princesa (PPS),en ruta,,,05:30,3,5J633
TAG,Cebu Pacific Air,Hong Kong (HKG),en ruta,,,05:35,3,5J272
TAG,Philippine AirlinesSingapore Airlines,Singapore (SIN),en ruta,,,05:35,1,PR 511SQ 5057
TAG,Cebu Pacific Air,Davao (DVO),en ruta,,,05:40,3,5J961
TAG,AirAsia,Puerto Princesa (PPS),en ruta,,,05:40,2,AK426
TAG,AirAsia,Caticlan (MPH),previst,,,05:45,2,AK215
TAG,EVA Air,Taipei (TPE),previst,,8-15,05:45,1,BR262
TAG,Cebu Pacific Air,Tòquio (NRT),previst,,,05:50,3,5J5054
TAG,Cebu Pacific Air,Singapore (SIN),previst,,,05:50,3,5J817
TAG,Cebu Pacific Air,Cebu (CEB),previst,,,05:55,3,5J561
TAG,AirAsia,Cebu (CEB),aterrat,,,05:55,2,AK763
TAG,AirSWIFT,El Nido (ENI),previst,,,05:55,2,T6114
TAG,Philippine AirlinesMalaysia Airlines,General Santos (GES),previst,,,06:00,2,PR 453MH 5955
TAG,Cebu Pacific Air,Zamboanga (ZAM),previst,,,06:00,3,5J851
TAG,Philippine AirlinesMalaysia AirlinesChina Airlines,Davao (DVO),previst,,,06:05,2,PR 2811MH 5561CI 8901
TAG,Cebu Pacific Air,Iloilo (ILO),previst,,,06:05,3,5J2267
TAG,Cebu Pacific Air,Puerto Princesa (PPS),previst,,,06:05,3,5J635
TAG,Cebu Pacific Air,Roxas City (RXS),previst,,,06:10,3,5J373
TAG,Philippine Airlines,Busuanga (USU),previst,,,06:10,2,PR2961
TAG,Philippine Airlines,Catarman (CRM),previst,,,06:15,2,PR2079
TAG,Cebu Pacific Air,Tuguegarao (TUG),previst,,,06:15,3,5J504
TAG,Philippine AirlinesSingapore Airlines,Basco (BSO),previst,,,06:20,2,PR 2932SQ 5100
TAG,Cebu Pacific Air,San Jose (SJI),previst,,,06:20,3,5J513
TAG,Air China LTD,Pequín (PEK),previst,,2,06:25,1,CA180
TAG,Cebgo,Busuanga (USU),previst,,,06:25,2,DG6055
TAG,,Cebu (CEB),previst,,,06:30,,
TAG,RUS Aviation,Cebu (CEB),previst,,,06:30,4,R4853
TAG,Philippine AirlinesChina Airlines,Taipei (TPE),previstretardat,,,06:3008:35,1,PR 890CI 9806
TAG,Cebu Pacific Air,Dipolog (DPL),previst,,,06:35,3,5J703
