"destinacio","iata_code_origen","companyia","estat_vol","hora_sortida","hora_original","hora_estimada","minuts_retard","y_retard","lat_origen","lon_origen","lat_desti","lon_desti","distancia_vol_km","companyia_reduida"
"AYT","ULV","Turkish Airlines","previstretardat","01:4512:30",01:45:00,12:30:00,645,TRUE,54.268299,48.2267,36.898701,30.800501,2348.64771101733,"Altres"
"AYT","MDL","Southwind Airlines","previst","06:50",06:50:00,06:50:00,0,FALSE,21.7021999359131,95.977897644043,36.898701,30.800501,6426.22200742035,"Altres"
"AYT","CEK","Turkish Airlines","previstretardat","02:3002:48",02:30:00,02:48:00,18,TRUE,55.305801,61.5033,36.898701,30.800501,3088.50328351615,"Altres"
"AYT","SKG","Mavi Gök Airlines","previstretardat","02:0502:15",02:05:00,02:15:00,10,TRUE,40.51928,22.970009,36.898701,30.800501,790.182442596782,"Altres"
"AYT","ARH","Turkish Airlines","previstretardat","02:2008:30",02:20:00,08:30:00,370,TRUE,64.6003036499023,40.7167015075684,36.898701,30.800501,3153.31542356212,"Altres"
"AYT","LED","Azur Air","previst","02:30",02:30:00,02:30:00,0,FALSE,59.800301,30.262501,36.898701,30.800501,2549.68508493671,"Altres"
"AYT","SKG","Freebird Airlines","previstretardat","01:0001:10",01:00:00,01:10:00,10,TRUE,40.51928,22.970009,36.898701,30.800501,790.182442596782,"Altres"
"AYT","BAX","Corendon Air","previst","03:15",03:15:00,03:15:00,0,FALSE,53.3638000488281,83.5384979248047,36.898701,30.800501,4406.22024493885,"Altres"
"AYT","BAX","Azur Air","previstretardat","03:3504:55",03:35:00,04:55:00,80,TRUE,53.3638000488281,83.5384979248047,36.898701,30.800501,4406.22024493885,"Altres"
"AYT","KRR","Turkish Airlines","previstretardat","00:5508:00",00:55:00,08:00:00,425,TRUE,45.034698,39.170502,36.898701,30.800501,1145.50127686246,"Altres"
"AYT","IJK","Aeroflot","previstretardat","01:0001:10",01:00:00,01:10:00,10,TRUE,56.8280982971191,53.4575004577637,36.898701,30.800501,2782.41108617854,"Aeroflot"
"AYT","BAX","Southwind Airlines","previst","04:30",04:30:00,04:30:00,0,FALSE,53.3638000488281,83.5384979248047,36.898701,30.800501,4406.22024493885,"Altres"
"AYT","CEE","Southwind Airlines","previst","04:30",04:30:00,04:30:00,0,FALSE,59.273601532,38.0158004761,36.898701,30.800501,2544.42795141247,"Altres"
"AYT","ECN","Pegasus","aterrat","19:40",19:40:00,19:40:00,0,FALSE,35.152337,33.506584,36.898701,30.800501,311.660942146268,"Altres"
"AYT","TOF","Southwind Airlines","previst","04:30",04:30:00,04:30:00,0,FALSE,56.380298614502,85.208297729492,36.898701,30.800501,4535.20351258835,"Altres"
"AYT","ARH","Turkish Airlines","previstretardat","01:0507:45",01:05:00,07:45:00,400,TRUE,64.6003036499023,40.7167015075684,36.898701,30.800501,3153.31542356212,"Altres"
"AYT","SGC","Corendon Air","previst","03:15",03:15:00,03:15:00,0,FALSE,61.3437004089355,73.4018020629883,36.898701,30.800501,4006.09516250852,"Altres"
"AYT","KRR","Turkish Airlines","previstretardat","01:4512:30",01:45:00,12:30:00,645,TRUE,45.034698,39.170502,36.898701,30.800501,1145.50127686246,"Altres"
"AYT","VOG","Corendon Air","previst","04:10",04:10:00,04:10:00,0,FALSE,48.7825012207031,44.3455009460449,36.898701,30.800501,1718.73934424527,"Altres"
"AYT","FRU","Azur Air","previst","08:55",08:55:00,08:55:00,0,FALSE,43.0612983704,74.4776000977,36.898701,30.800501,3744.97721214186,"Altres"
"AYT","BZO","Ryanair","aterrat","16:05",16:05:00,16:05:00,0,FALSE,46.460201,11.3264,36.898701,30.800501,1929.41525100419,"Ryanair"
"AYT","KUF","Aeroflot","previst","08:00",08:00:00,08:00:00,0,FALSE,53.504902,50.164299,36.898701,30.800501,2376.44595983356,"Aeroflot"
"AYT","BAX","Azur Air","previstretardat","04:5004:55",04:50:00,04:55:00,5,TRUE,53.3638000488281,83.5384979248047,36.898701,30.800501,4406.22024493885,"Altres"
"AYT","AHU","Freebird Airlines","aterrat","16:00",16:00:00,16:00:00,0,FALSE,35.177101,-3.83952,36.898701,30.800501,3106.9580100353,"Altres"
"AYT","NMA","Southwind Airlines","previst","04:30",04:30:00,04:30:00,0,FALSE,40.9846,71.556702,36.898701,30.800501,3525.77774497426,"Altres"
"AYT","BER","SunExpressSWISS","aterrat","18:30",18:30:00,18:30:00,0,FALSE,52.362247,13.500672,36.898701,30.800501,2188.49320943151,"Altres"
"AYT","AHU","SunExpressBrussels Airlines","aterrat","17:45",17:45:00,17:45:00,0,FALSE,35.177101,-3.83952,36.898701,30.800501,3106.9580100353,"Altres"
"AYT","OMS","Azur Air","en ruta","23:10",23:10:00,23:10:00,0,FALSE,54.9669990539551,73.3105010986328,36.898701,30.800501,3773.56832805655,"Altres"
"AYT","NMA","Azur Air","previstretardat","03:3504:55",03:35:00,04:55:00,80,TRUE,40.9846,71.556702,36.898701,30.800501,3525.77774497426,"Altres"
"AYT","IJK","Pegasus","previst","05:15",05:15:00,05:15:00,0,FALSE,56.8280982971191,53.4575004577637,36.898701,30.800501,2782.41108617854,"Altres"
"AYT","NOJ","Turkish Airlines","previstretardat","00:5508:00",00:55:00,08:00:00,425,TRUE,63.1833000183105,75.2699966430664,36.898701,30.800501,4175.16233441804,"Altres"
"AYT","KRR","Azur Air","previst","02:35",02:35:00,02:35:00,0,FALSE,45.034698,39.170502,36.898701,30.800501,1145.50127686246,"Altres"
"AYT","ULV","Azur Air","previstretardat","04:3004:48",04:30:00,04:48:00,18,TRUE,54.268299,48.2267,36.898701,30.800501,2348.64771101733,"Altres"
"AYT","KUN","SunExpress","previstretardat","01:2001:34",01:20:00,01:34:00,14,TRUE,54.9639015197754,24.0848007202148,36.898701,30.800501,2074.82183771276,"Altres"
"AYT","BOJ","SunExpress","aterrat","16:55",16:55:00,16:55:00,0,FALSE,42.569917,27.515173,36.898701,30.800501,690.979525268003,"Altres"
"AYT","URJ","Azur Air","previstretardat","03:3504:55",03:35:00,04:55:00,80,TRUE,60.103298,64.826698,36.898701,30.800501,3528.28076474522,"Altres"
"AYT","MMK","Azur Air","previst","02:35",02:35:00,02:35:00,0,FALSE,68.7817001342773,32.7508010864258,36.898701,30.800501,3551.22328720955,"Altres"
"AYT","SKD","Corendon Air","previst","04:10",04:10:00,04:10:00,0,FALSE,39.7005004882812,66.9838027954102,36.898701,30.800501,3154.92496533066,"Altres"
"AYT","KRR","Turkish Airlines","previstretardat","01:2008:55",01:20:00,08:55:00,455,TRUE,45.034698,39.170502,36.898701,30.800501,1145.50127686246,"Altres"
"AYT","VOG","Pegasus","previstretardat","02:4002:50",02:40:00,02:50:00,10,TRUE,48.7825012207031,44.3455009460449,36.898701,30.800501,1718.73934424527,"Altres"
"AYT","GOJ","Belavia","aterrat","17:15",17:15:00,17:15:00,0,FALSE,56.228254,43.785197,36.898701,30.800501,2361.03673800565,"Altres"
"AYT","URJ","Southwind Airlines","previst","04:30",04:30:00,04:30:00,0,FALSE,60.103298,64.826698,36.898701,30.800501,3528.28076474522,"Altres"
"AYT","ARH","Aeroflot","previstretardat","01:0001:10",01:00:00,01:10:00,10,TRUE,64.6003036499023,40.7167015075684,36.898701,30.800501,3153.31542356212,"Aeroflot"
"AYT","PEE","Pegasus","previstretardat","02:5003:53",02:50:00,03:53:00,63,TRUE,57.914501,56.021198,36.898701,30.800501,2977.66844894568,"Altres"
"AYT","TKU","LOT - Polish Airlines","previstretardat","23:3523:45",23:35:00,23:45:00,10,TRUE,60.514099,22.2628,36.898701,30.800501,2697.46060710998,"Altres"
"AYT","VAA","Pegasus","en rutaretardat","20:2020:27",20:20:00,20:27:00,7,TRUE,63.050701,21.762199,36.898701,30.800501,2975.68490610901,"Altres"
"AYT","FRA","SunExpressSWISS","aterrat","18:30",18:30:00,18:30:00,0,FALSE,50.030241,8.561096,36.898701,30.800501,2300.84301270642,"Altres"
"AYT","KZN","Pegasus","previstretardat","02:4002:50",02:40:00,02:50:00,10,TRUE,55.606201,49.278702,36.898701,30.800501,2504.69807100798,"Altres"
"AYT","MRV","Azur Air","previstretardat","03:3504:55",03:35:00,04:55:00,80,TRUE,44.2251014709473,43.081901550293,36.898701,30.800501,1318.12967215715,"Altres"
"AYT","KJA","Azur Air","previst","08:55",08:55:00,08:55:00,0,FALSE,56.173077,92.492437,36.898701,30.800501,4984.33154349296,"Altres"
"AYT","KRR","Turkish Airlines","previstretardat","02:3014:35",02:30:00,14:35:00,725,TRUE,45.034698,39.170502,36.898701,30.800501,1145.50127686246,"Altres"
"AYT","ASF","Turkish Airlines","previstretardat","00:5508:00",00:55:00,08:00:00,425,TRUE,46.282843,48.010511,36.898701,30.800501,1766.92456439791,"Altres"
"AYT","CEK","Pegasus","previst","02:05",02:05:00,02:05:00,0,FALSE,55.305801,61.5033,36.898701,30.800501,3088.50328351615,"Altres"
"AYT","RNN","SunExpress","previst","01:20",01:20:00,01:20:00,0,FALSE,55.063301,14.7596,36.898701,30.800501,2359.79561012834,"Altres"
"AYT","ULV","Pegasus","previst","02:50",02:50:00,02:50:00,0,FALSE,54.268299,48.2267,36.898701,30.800501,2348.64771101733,"Altres"
"AYT","VBY","Pegasus","aterrat","18:55",18:55:00,18:55:00,0,FALSE,57.662799835205,18.346200942993,36.898701,30.800501,2486.24767636306,"Altres"
"AYT","CEE","Azur Air","previstretardat","04:5004:55",04:50:00,04:55:00,5,TRUE,59.273601532,38.0158004761,36.898701,30.800501,2544.42795141247,"Altres"
"AYT","CEK","Turkish Airlines","previstretardat","00:5508:00",00:55:00,08:00:00,425,TRUE,55.305801,61.5033,36.898701,30.800501,3088.50328351615,"Altres"
"AYT","ARH","Pegasus","previst","05:15",05:15:00,05:15:00,0,FALSE,64.6003036499023,40.7167015075684,36.898701,30.800501,3153.31542356212,"Altres"
"AYT","ULV","Turkish Airlines","previstretardat","00:5508:00",00:55:00,08:00:00,425,TRUE,54.268299,48.2267,36.898701,30.800501,2348.64771101733,"Altres"
"AYT","URJ","Aeroflot","previst","08:00",08:00:00,08:00:00,0,FALSE,60.103298,64.826698,36.898701,30.800501,3528.28076474522,"Aeroflot"
"AYT","HTA","Aeroflot","previst","08:00",08:00:00,08:00:00,0,FALSE,52.026299,113.306,36.898701,30.800501,6399.56651651783,"Aeroflot"
"AYT","URJ","Corendon Air","previst","03:15",03:15:00,03:15:00,0,FALSE,60.103298,64.826698,36.898701,30.800501,3528.28076474522,"Altres"
"AYT","ARH","Turkish Airlines","previstretardat","01:4008:00",01:40:00,08:00:00,380,TRUE,64.6003036499023,40.7167015075684,36.898701,30.800501,3153.31542356212,"Altres"
"AYT","KUF","Corendon Air","previst","03:15",03:15:00,03:15:00,0,FALSE,53.504902,50.164299,36.898701,30.800501,2376.44595983356,"Altres"
"AYT","NBC","Azimuth","aterrat","17:05",17:05:00,17:05:00,0,FALSE,55.564701,52.092499,36.898701,30.800501,2624.41925356966,"Altres"
"AYT","CEE","Azur Air","previstretardat","03:3504:55",03:35:00,04:55:00,80,TRUE,59.273601532,38.0158004761,36.898701,30.800501,2544.42795141247,"Altres"
"AYT","TOF","Azur Air","previstretardat","03:3504:55",03:35:00,04:55:00,80,TRUE,56.380298614502,85.208297729492,36.898701,30.800501,4535.20351258835,"Altres"
"AYT","KUF","Southwind Airlines","previst","04:30",04:30:00,04:30:00,0,FALSE,53.504902,50.164299,36.898701,30.800501,2376.44595983356,"Altres"
"AYT","IWA","Turkish Airlines","previstretardat","01:4008:00",01:40:00,08:00:00,380,TRUE,56.9393997192383,40.9407997131348,36.898701,30.800501,2354.47938580326,"Altres"
"AYT","SKG","Enter Air","previstretardat","00:4500:55",00:45:00,00:55:00,10,TRUE,40.51928,22.970009,36.898701,30.800501,790.182442596782,"Altres"
"AYT","PEE","Turkish Airlines","previstretardat","01:2008:55",01:20:00,08:55:00,455,TRUE,57.914501,56.021198,36.898701,30.800501,2977.66844894568,"Altres"
"AYT","MRV","Aeroflot","previst","08:00",08:00:00,08:00:00,0,FALSE,44.2251014709473,43.081901550293,36.898701,30.800501,1318.12967215715,"Aeroflot"
"AYT","NMA","Azur Air","previstretardat","04:5004:55",04:50:00,04:55:00,5,TRUE,40.9846,71.556702,36.898701,30.800501,3525.77774497426,"Altres"
"AYT","PEE","Pegasus","previst","02:05",02:05:00,02:05:00,0,FALSE,57.914501,56.021198,36.898701,30.800501,2977.66844894568,"Altres"
"AYT","TBS","SunExpressSWISS","aterrat","18:30",18:30:00,18:30:00,0,FALSE,41.669201,44.9547,36.898701,30.800501,1328.05950973576,"Altres"
"AYT","RVN","Freebird Airlines","en rutaretardat","19:5520:32",19:55:00,20:32:00,37,TRUE,66.564796447754,25.830400466919,36.898701,30.800501,3317.79253068488,"Altres"
"AYT","UBN","Azur Air","previst","08:55",08:55:00,08:55:00,0,FALSE,47.646916,106.819833,36.898701,30.800501,6120.3508319992,"Altres"
"AYT","IWA","Turkish Airlines","previstretardat","01:0507:45",01:05:00,07:45:00,400,TRUE,56.9393997192383,40.9407997131348,36.898701,30.800501,2354.47938580326,"Altres"
"AYT","KUF","Azur Air","previstretardat","03:3504:55",03:35:00,04:55:00,80,TRUE,53.504902,50.164299,36.898701,30.800501,2376.44595983356,"Altres"
"AYT","ULV","Turkish Airlines","previstretardat","01:2008:55",01:20:00,08:55:00,455,TRUE,54.268299,48.2267,36.898701,30.800501,2348.64771101733,"Altres"
"AYT","REN","Aeroflot","previstretardat","01:0001:10",01:00:00,01:10:00,10,TRUE,51.7957992553711,55.4566993713379,36.898701,30.800501,2547.39685331763,"Aeroflot"
"AYT","NOJ","Pegasus","previst","02:05",02:05:00,02:05:00,0,FALSE,63.1833000183105,75.2699966430664,36.898701,30.800501,4175.16233441804,"Altres"
"AYT","VAA","Freebird Airlines","en rutaretardat","19:5520:32",19:55:00,20:32:00,37,TRUE,63.050701,21.762199,36.898701,30.800501,2975.68490610901,"Altres"
"AYT","SKD","Pegasus","previstretardat","02:4002:50",02:40:00,02:50:00,10,TRUE,39.7005004882812,66.9838027954102,36.898701,30.800501,3154.92496533066,"Altres"
"AYT","SVX","Azur Air","previstretardat","04:5004:55",04:50:00,04:55:00,5,TRUE,56.743099212646,60.802700042725,36.898701,30.800501,3131.75624419173,"Altres"
"AYT","NOJ","Turkish Airlines","previstretardat","02:3002:48",02:30:00,02:48:00,18,TRUE,63.1833000183105,75.2699966430664,36.898701,30.800501,4175.16233441804,"Altres"
"AYT","REN","Turkish Airlines","previstretardat","02:2008:30",02:20:00,08:30:00,370,TRUE,51.7957992553711,55.4566993713379,36.898701,30.800501,2547.39685331763,"Altres"
"AYT","VOG","Azur Air","en ruta","23:10",23:10:00,23:10:00,0,FALSE,48.7825012207031,44.3455009460449,36.898701,30.800501,1718.73934424527,"Altres"
"AYT","OVB","Aeroflot","previst","08:00",08:00:00,08:00:00,0,FALSE,55.019756,82.618675,36.898701,30.800501,4359.71215951237,"Aeroflot"
"AYT","NOJ","Turkish Airlines","previstretardat","02:3014:35",02:30:00,14:35:00,725,TRUE,63.1833000183105,75.2699966430664,36.898701,30.800501,4175.16233441804,"Altres"
"AYT","MMK","Turkish Airlines","previstretardat","02:3014:35",02:30:00,14:35:00,725,TRUE,68.7817001342773,32.7508010864258,36.898701,30.800501,3551.22328720955,"Altres"
"AYT","HER","JSC Avion Express","previstretardat","05:3505:45",05:35:00,05:45:00,10,TRUE,35.339699,25.1803,36.898701,30.800501,534.248151048236,"Altres"
"AYT","AHU","Corendon Air","previstretardat","05:5006:05",05:50:00,06:05:00,15,TRUE,35.177101,-3.83952,36.898701,30.800501,3106.9580100353,"Altres"
"AYT","REN","Corendon Air","previstretardat","03:2503:35",03:25:00,03:35:00,10,TRUE,51.7957992553711,55.4566993713379,36.898701,30.800501,2547.39685331763,"Altres"
"AYT","KGS","SunExpress","aterrat","16:55",16:55:00,16:55:00,0,FALSE,36.794523,27.09115,36.898701,30.800501,330.621688981319,"Altres"
"AYT","MRV","Azur Air","previstretardat","04:5004:55",04:50:00,04:55:00,5,TRUE,44.2251014709473,43.081901550293,36.898701,30.800501,1318.12967215715,"Altres"
"AYT","ARH","Corendon Air","previstretardat","03:2503:35",03:25:00,03:35:00,10,TRUE,64.6003036499023,40.7167015075684,36.898701,30.800501,3153.31542356212,"Altres"
"AYT","HEL","JSC Avion Express","previstretardat","05:3505:45",05:35:00,05:45:00,10,TRUE,60.318363,24.963341,36.898701,30.800501,2639.81958045479,"Altres"
"AYT","CEK","Turkish Airlines","previstretardat","01:2008:55",01:20:00,08:55:00,455,TRUE,55.305801,61.5033,36.898701,30.800501,3088.50328351615,"Altres"
"AYT","DME","Azur Air","previstretardat","03:3504:55",03:35:00,04:55:00,80,TRUE,55.408798,37.9063,36.898701,30.800501,2129.47822225224,"Altres"
"AYT","BRE","Pegasus","aterrat","15:55",15:55:00,15:55:00,0,FALSE,53.046786,8.78932,36.898701,30.800501,2477.46240836804,"Altres"
"AYT","MDL","Aeroflot","previst","09:10",09:10:00,09:10:00,0,FALSE,21.7021999359131,95.977897644043,36.898701,30.800501,6426.22200742035,"Aeroflot"
"AYT","CEK","Turkish Airlines","previstretardat","01:4512:30",01:45:00,12:30:00,645,TRUE,55.305801,61.5033,36.898701,30.800501,3088.50328351615,"Altres"
"AYT","PEE","Turkish Airlines","previstretardat","00:5508:00",00:55:00,08:00:00,425,TRUE,57.914501,56.021198,36.898701,30.800501,2977.66844894568,"Altres"
"AYT","IWA","Aeroflot","previstretardat","01:0001:10",01:00:00,01:10:00,10,TRUE,56.9393997192383,40.9407997131348,36.898701,30.800501,2354.47938580326,"Aeroflot"
"AYT","TOF","Corendon Air","previst","03:15",03:15:00,03:15:00,0,FALSE,56.380298614502,85.208297729492,36.898701,30.800501,4535.20351258835,"Altres"
"AYT","VKO","Corendon Air","previst","04:30",04:30:00,04:30:00,0,FALSE,55.591499,37.261501,36.898701,30.800501,2137.25600873472,"Altres"
"AYT","URJ","Azur Air","previstretardat","04:5004:55",04:50:00,04:55:00,5,TRUE,60.103298,64.826698,36.898701,30.800501,3528.28076474522,"Altres"
"AYT","OVB","Southwind Airlines","previst","04:30",04:30:00,04:30:00,0,FALSE,55.019756,82.618675,36.898701,30.800501,4359.71215951237,"Altres"
"AYT","KRR","Turkish Airlines","previstretardat","02:3002:48",02:30:00,02:48:00,18,TRUE,45.034698,39.170502,36.898701,30.800501,1145.50127686246,"Altres"
"AYT","KUF","Azur Air","previstretardat","04:5004:55",04:50:00,04:55:00,5,TRUE,53.504902,50.164299,36.898701,30.800501,2376.44595983356,"Altres"
"AYT","KGD","Pegasus","previstretardat","02:4002:50",02:40:00,02:50:00,10,TRUE,54.8899993896484,20.5925998687744,36.898701,30.800501,2148.03967371629,"Altres"
"AYT","MMK","Turkish Airlines","previstretardat","01:2008:55",01:20:00,08:55:00,455,TRUE,68.7817001342773,32.7508010864258,36.898701,30.800501,3551.22328720955,"Altres"
"AYT","GYD","Southwind Airlines","previst","04:30",04:30:00,04:30:00,0,FALSE,40.4674987792969,50.0466995239258,36.898701,30.800501,1715.20847458137,"Altres"
"AYT","ULV","Pegasus","previst","02:05",02:05:00,02:05:00,0,FALSE,54.268299,48.2267,36.898701,30.800501,2348.64771101733,"Altres"
"AYT","ASF","Azur Air","previstretardat","04:3004:48",04:30:00,04:48:00,18,TRUE,46.282843,48.010511,36.898701,30.800501,1766.92456439791,"Altres"
"AYT","IWA","Corendon Air","previstretardat","03:2503:35",03:25:00,03:35:00,10,TRUE,56.9393997192383,40.9407997131348,36.898701,30.800501,2354.47938580326,"Altres"
"AYT","KAO","Pegasus","en rutaretardat","20:2020:27",20:20:00,20:27:00,7,TRUE,65.987602,29.239401,36.898701,30.800501,3239.74589085573,"Altres"
"AYT","GYD","Corendon Air","previst","03:15",03:15:00,03:15:00,0,FALSE,40.4674987792969,50.0466995239258,36.898701,30.800501,1715.20847458137,"Altres"
"AYT","HTA","Southwind Airlines","previst","04:30",04:30:00,04:30:00,0,FALSE,52.026299,113.306,36.898701,30.800501,6399.56651651783,"Altres"
"AYT","AER","Southwind Airlines","previst","04:30",04:30:00,04:30:00,0,FALSE,43.449902,39.9566,36.898701,30.800501,1065.71737754621,"Altres"
"AYT","SVX","Southwind Airlines","previst","04:30",04:30:00,04:30:00,0,FALSE,56.743099212646,60.802700042725,36.898701,30.800501,3131.75624419173,"Altres"
"AYT","FKB","Corendon Air","aterrat","17:50",17:50:00,17:50:00,0,FALSE,48.7794,8.0805,36.898701,30.800501,2263.4889467779,"Altres"
"AYT","REN","Turkish Airlines","previstretardat","01:0507:45",01:05:00,07:45:00,400,TRUE,51.7957992553711,55.4566993713379,36.898701,30.800501,2547.39685331763,"Altres"
"AYT","ULV","Turkish Airlines","previstretardat","02:3014:35",02:30:00,14:35:00,725,TRUE,54.268299,48.2267,36.898701,30.800501,2348.64771101733,"Altres"
"AYT","REN","Turkish Airlines","previstretardat","01:4008:00",01:40:00,08:00:00,380,TRUE,51.7957992553711,55.4566993713379,36.898701,30.800501,2547.39685331763,"Altres"
"AYT","PEE","Azur Air","previstretardat","04:3004:48",04:30:00,04:48:00,18,TRUE,57.914501,56.021198,36.898701,30.800501,2977.66844894568,"Altres"
"AYT","KVX","Corendon Air","previst","04:10",04:10:00,04:10:00,0,FALSE,58.503883,49.347831,36.898701,30.800501,2756.67664576742,"Altres"
"AYT","GOT","SunExpress","previst","01:20",01:20:00,01:20:00,0,FALSE,57.6628,12.2798,36.898701,30.800501,2681.86686204886,"Altres"
"AYT","PKV","Azur Air","previstretardat","04:3004:48",04:30:00,04:48:00,18,TRUE,57.7839012145996,28.3955993652344,36.898701,30.800501,2331.638611,"Altres"
"AYT","KRR","Turkish Airlines","previstretardat","01:5510:45",01:55:00,10:45:00,530,TRUE,45.034698,39.170502,36.898701,30.800501,1145.50127686246,"Altres"
"AYT","OMS","Corendon Air","previst","04:10",04:10:00,04:10:00,0,FALSE,54.9669990539551,73.3105010986328,36.898701,30.800501,3773.56832805655,"Altres"
"AYT","MRV","Southwind Airlines","previst","04:30",04:30:00,04:30:00,0,FALSE,44.2251014709473,43.081901550293,36.898701,30.800501,1318.12967215715,"Altres"
